User_ID,Age,Occupation,Income (INR),Expenses (INR),Loan Amount (INR),Loan Type,Loan EMI (INR),Savings (INR),Investments (INR),Risk Tolerance,Investment Preference,Credit Score,Debt-to-Income Ratio (%),Financial Literacy,Owns House
448,33,Government Employee,72670,46676,391511,Education Loan,6484,19509,8885,Moderate,Mutual Funds,823,8.923612964553785,Medium,True
449,41,Self-employed,24455,18769,1026350,Gold Loan,9598,0,0,Low,Fixed Deposits,711,39.24986378398151,Medium,True
450,33,Teacher,19024,10366,261009,Business Loan,1702,6954,4566,Low,Fixed Deposits,662,8.950329604023185,Medium,True
451,19,Engineer,74926,51720,488093,Personal Loan,2568,20636,9586,Moderate,Mutual Funds,636,3.428620232074649,High,True
452,45,Sales,47463,35966,634610,Gold Loan,6947,4549,1629,Low,Fixed Deposits,727,14.637009792874947,Low,True
453,49,Government Employee,64986,37847,1823919,Gold Loan,11511,15626,7965,Moderate,Mutual Funds,614,17.71433095079267,Medium,True
454,44,Engineer,35654,20585,121857,Car Loan,646,14421,9881,Low,Fixed Deposits,828,1.8121569012330223,High,False
455,37,Self-employed,83139,53279,1388034,Car Loan,9912,19947,10832,Moderate,Mutual Funds,596,11.922442617495841,Medium,False
456,41,Engineer,19191,12216,365502,Education Loan,5633,1340,929,Low,Fixed Deposits,847,29.357415968419957,High,True
457,29,Sales,22288,16106,100276,Personal Loan,711,5470,3481,Low,Fixed Deposits,671,3.1938524125207297,Low,True
458,52,Agriculture,78886,46589,831028,Two-wheeler Loan,7330,24965,7848,Moderate,Mutual Funds,592,9.292993738588253,Low,True
459,50,Government Employee,15000,11976,1816030,Two-wheeler Loan,7988,0,0,Low,Fixed Deposits,718,53.25517455971159,Medium,False
460,50,Banker,57571,24397,485156,Education Loan,5885,27287,11316,Moderate,Mutual Funds,604,10.22328935446786,High,True
461,60,Government Employee,47853,19201,182617,Business Loan,1029,27622,14469,Low,Fixed Deposits,703,2.15064169904451,Medium,True
462,54,Engineer,35280,23146,637379,Home Loan,9172,2961,1219,Low,Fixed Deposits,642,25.99858830105085,High,True
463,29,Sales,46001,23891,387955,Business Loan,2764,19344,8502,Low,Fixed Deposits,794,6.010688381366414,Low,False
464,20,Government Employee,33049,16397,63968,Home Loan,400,16251,10876,Low,Fixed Deposits,713,1.2118763941148418,Medium,True
465,18,Doctor,80845,42424,173753,Personal Loan,1529,36891,14116,Moderate,Mutual Funds,581,1.891386470080726,High,False
466,50,Government Employee,86089,43252,121803,Car Loan,858,41977,27270,Moderate,Mutual Funds,640,0.9969866641968712,Medium,True
467,57,Banker,36285,14960,61861,Home Loan,691,20632,6441,Low,Fixed Deposits,770,1.9061844067514357,High,True
468,27,Sales,55510,43775,334654,Business Loan,2916,8817,2965,Moderate,Mutual Funds,828,5.254140283509563,Low,True
469,60,Engineer,23498,11474,723294,Gold Loan,4210,7813,5015,Low,Fixed Deposits,695,17.91690930237719,High,True
470,46,Sales,71461,49566,250750,Car Loan,2193,19701,10879,Moderate,Mutual Funds,595,3.0692736623431314,Low,True
471,30,Self-employed,70940,50015,507225,Car Loan,2285,18639,11162,Moderate,Mutual Funds,805,3.221420629057148,Medium,True
472,29,Government Employee,44094,34027,394704,Education Loan,2280,7786,2988,Low,Fixed Deposits,770,5.170856628829536,Medium,True
473,48,Sales,50337,20749,551073,Gold Loan,3965,25621,13190,Moderate,Mutual Funds,830,7.8784726739604825,Low,True
474,19,Sales,48124,36036,84059,Education Loan,1255,10832,6444,Low,Fixed Deposits,729,2.607966541386154,Low,True
475,52,Doctor,17630,10769,243390,Gold Loan,1623,5236,2884,Low,Fixed Deposits,647,9.208644437771143,High,False
476,40,Banker,80920,52842,1176187,Two-wheeler Loan,5950,22127,10813,Moderate,Mutual Funds,751,7.353640910888225,High,True
477,34,Teacher,34660,22798,632155,Gold Loan,5864,5996,4101,Low,Fixed Deposits,732,16.91901321249197,Medium,False
478,43,Banker,34797,25329,1253936,Two-wheeler Loan,6110,3357,1915,Low,Fixed Deposits,642,17.559647301086276,High,True
479,25,Sales,46991,25063,219228,Business Loan,2081,19846,13160,Low,Fixed Deposits,719,4.429448706450468,Low,True
480,46,Teacher,69910,48463,1223292,Home Loan,5873,15573,9218,Moderate,Mutual Funds,680,8.401471216297919,Medium,True
481,43,Agriculture,38173,23340,591495,Gold Loan,7850,6982,4149,Low,Fixed Deposits,774,20.56465417394604,Low,True
482,27,Self-employed,15000,10760,83010,Gold Loan,384,3855,1279,Low,Fixed Deposits,749,2.5630967359693897,Medium,True
483,43,Banker,32260,25686,654841,Personal Loan,4369,2204,978,Low,Fixed Deposits,594,13.545811891534806,High,True
484,51,Banker,58482,28086,329241,Two-wheeler Loan,2903,27491,17686,Moderate,Mutual Funds,584,4.965553497325613,High,False
485,58,Sales,93795,74835,362343,Business Loan,3363,15596,6129,Moderate,Mutual Funds,691,3.5862712265988166,Low,True
486,24,Banker,24801,10811,103636,Personal Loan,752,13237,4582,Low,Fixed Deposits,703,3.0332930888147684,High,True
487,21,Banker,24069,9649,315290,Business Loan,1314,13104,5640,Low,Fixed Deposits,776,5.461994582883036,High,True
488,28,Government Employee,19748,8248,109853,Education Loan,1102,10397,4036,Low,Fixed Deposits,751,5.581798336506568,Medium,True
489,46,Doctor,17265,9266,1188098,Two-wheeler Loan,15119,0,0,Low,Fixed Deposits,845,87.57487831147715,High,False
490,53,Agriculture,74113,48407,1179306,Education Loan,7134,18571,12018,Moderate,Mutual Funds,653,9.625936544052687,Low,True
491,42,Teacher,79893,34163,134753,Gold Loan,910,44818,22403,Moderate,Mutual Funds,647,1.14012747151943,Medium,True
492,38,Banker,53555,21543,1663081,Home Loan,10774,21237,6892,Moderate,Mutual Funds,604,20.1183287536982,High,True
493,53,Agriculture,40645,31493,354653,Business Loan,1969,7182,4207,Low,Fixed Deposits,774,4.846268076138197,Low,True
494,27,Sales,85822,62544,487686,Car Loan,4512,18765,10309,Moderate,Mutual Funds,702,5.257424588455621,Low,False
495,54,Engineer,53478,38700,1545341,Home Loan,6901,7876,5420,Moderate,Mutual Funds,514,12.904974259759467,High,False
496,26,Banker,71788,54111,449119,Gold Loan,3244,14431,7556,Moderate,Mutual Funds,720,4.519680245819546,High,True
497,41,Engineer,39671,26976,1157955,Business Loan,13911,0,0,Low,Fixed Deposits,726,35.067917213323256,High,True
498,52,Sales,50884,22478,29217,Home Loan,150,28254,14342,Moderate,Mutual Funds,685,0.2965738802856955,Low,False
499,52,Banker,25253,14132,720750,Gold Loan,4100,7019,4855,Low,Fixed Deposits,729,16.238848413076482,High,True
500,53,Teacher,62584,43136,1209678,Two-wheeler Loan,10353,9093,5261,Moderate,Mutual Funds,577,16.543912515591657,Medium,True
501,35,Self-employed,53818,27562,774902,Personal Loan,4508,21747,12369,Moderate,Mutual Funds,864,8.377433051747158,Medium,False
502,56,Agriculture,32108,21671,1726959,Personal Loan,17343,0,0,Low,Fixed Deposits,738,54.01544927433015,Low,True
503,49,Engineer,32377,13268,617604,Home Loan,4409,14699,8782,Low,Fixed Deposits,522,13.618378181535446,High,True
504,41,Agriculture,82319,43007,587069,Home Loan,2645,36665,22003,Moderate,Mutual Funds,699,3.213981988884805,Low,True
505,40,Agriculture,89433,55417,531995,Car Loan,6330,27685,11819,Moderate,Mutual Funds,740,7.07854271487819,Low,False
506,49,Sales,45737,29858,665561,Car Loan,5135,10742,5301,Low,Fixed Deposits,588,11.227878548800586,Low,True
507,54,Agriculture,51355,32395,1114809,Education Loan,5364,13594,5680,Moderate,Mutual Funds,753,10.446258567054702,Low,False
508,29,Self-employed,58002,39389,151811,Car Loan,647,17965,7248,Moderate,Mutual Funds,868,1.1161041200338002,Medium,False
509,30,Sales,52960,21312,1325135,Personal Loan,9351,22295,6919,Moderate,Mutual Funds,635,17.657207626786327,Low,True
510,40,Teacher,16514,7272,1615435,Gold Loan,10679,0,0,Low,Fixed Deposits,742,64.6715812995453,Medium,True
511,42,Banker,58557,43775,1771827,Two-wheeler Loan,10870,3910,2039,Moderate,Mutual Funds,720,18.56432830248144,High,True
512,52,Doctor,15000,10090,1632158,Business Loan,7164,0,0,Low,Fixed Deposits,796,47.761068348112495,High,True
513,58,Teacher,35346,15735,37890,Car Loan,176,19434,8031,Low,Fixed Deposits,689,0.4998185869727133,Medium,False
514,47,Banker,60108,44289,1471835,Gold Loan,16226,0,0,Moderate,Mutual Funds,593,26.99482742945764,High,True
515,34,Sales,61999,30806,416799,Gold Loan,3006,28185,15148,Moderate,Mutual Funds,790,4.849840979398932,Low,True
516,37,Doctor,33798,19984,265856,Two-wheeler Loan,1852,11960,6496,Low,Fixed Deposits,599,5.480787262060313,High,False
517,42,Agriculture,40831,18703,1276977,Two-wheeler Loan,6320,15806,7292,Low,Fixed Deposits,880,15.47966993369014,Low,True
518,39,Sales,38123,26077,639486,Two-wheeler Loan,3794,8250,4707,Low,Fixed Deposits,756,9.953846390581209,Low,False
519,30,Sales,47943,31965,114234,Personal Loan,642,15334,5765,Low,Fixed Deposits,640,1.340411523195772,Low,False
520,36,Teacher,49464,23962,275259,Gold Loan,1148,24352,15281,Low,Fixed Deposits,810,2.3218198296711154,Medium,True
521,53,Sales,63369,47232,1858,Education Loan,25,16110,5585,Moderate,Mutual Funds,699,0.03991341180626317,Low,True
522,29,Sales,39662,22231,495886,Gold Loan,4951,12478,7018,Low,Fixed Deposits,677,12.485109834683284,Low,False
523,58,Engineer,57467,29710,49235,Gold Loan,369,27387,11953,Moderate,Mutual Funds,631,0.6421535472872636,High,False
524,36,Government Employee,60140,27720,418911,Car Loan,3416,29002,17372,Moderate,Mutual Funds,512,5.681532301533903,Medium,True
525,29,Sales,53965,27331,22480,Education Loan,351,26281,13663,Moderate,Mutual Funds,760,0.6519630946727424,Low,True
526,26,Doctor,44807,18317,63178,Personal Loan,825,25663,12342,Low,Fixed Deposits,537,1.842667068082543,High,True
527,24,Sales,53612,33952,281277,Business Loan,1540,18118,6663,Moderate,Mutual Funds,620,2.8736901291088888,Low,True
528,45,Government Employee,65034,47923,80577,Home Loan,369,16741,9287,Moderate,Mutual Funds,743,0.5676291153689187,Medium,True
529,31,Banker,66783,41378,1024429,Personal Loan,6714,18689,12894,Moderate,Mutual Funds,649,10.054789476249212,High,True
530,48,Agriculture,86307,42092,1360958,Car Loan,8665,35548,22404,Moderate,Mutual Funds,715,10.040351213470586,Low,True
531,36,Banker,30199,12486,1863395,Two-wheeler Loan,17593,119,38,Low,Fixed Deposits,578,58.25693875126953,High,True
532,33,Teacher,41199,20016,1240742,Gold Loan,6259,14922,6722,Low,Fixed Deposits,665,15.193311892637897,Medium,False
533,22,Government Employee,17730,10043,328027,Two-wheeler Loan,1679,6007,4026,Low,Fixed Deposits,716,9.472139593623135,Medium,False
534,52,Banker,68620,48297,167449,Two-wheeler Loan,1009,19312,9679,Moderate,Mutual Funds,604,1.4708638820022606,High,True
535,29,Self-employed,43309,20577,343519,Home Loan,3495,19235,10865,Low,Fixed Deposits,868,8.07067909892521,Medium,True
536,42,Teacher,54123,37232,747894,Two-wheeler Loan,9654,7236,4812,Moderate,Mutual Funds,636,17.83866976815873,Medium,True
537,38,Doctor,37913,28312,1772576,Personal Loan,24769,0,0,Low,Fixed Deposits,837,65.33240168511603,High,True
538,53,Banker,43465,25278,302742,Car Loan,1816,16370,8197,Low,Fixed Deposits,683,4.178651985539294,High,False
539,40,Engineer,74463,54251,303772,Gold Loan,1456,18754,8909,Moderate,Mutual Funds,543,1.9565385202199137,High,True
540,33,Doctor,63884,39727,657116,Gold Loan,3063,21093,9194,Moderate,Mutual Funds,586,4.795389631525479,High,False
541,56,Sales,47769,31280,108932,Education Loan,759,15728,9242,Low,Fixed Deposits,717,1.5896560904607127,Low,True
542,59,Engineer,65356,39900,364916,Two-wheeler Loan,1813,23641,9806,Moderate,Mutual Funds,803,2.775535841862082,High,False
543,56,Teacher,65798,38509,1930419,Car Loan,8377,18911,7563,Moderate,Mutual Funds,876,12.731630767046118,Medium,True
544,31,Agriculture,42171,20826,856367,Car Loan,7818,13525,5985,Low,Fixed Deposits,712,18.54005093990826,Low,True
545,48,Sales,20618,10747,1264038,Education Loan,9602,267,99,Low,Fixed Deposits,582,46.57462994130363,Low,True
546,22,Engineer,32016,16519,255074,Personal Loan,1120,14375,8309,Low,Fixed Deposits,727,3.4994585269666527,High,False
547,52,Sales,23189,14500,733922,Two-wheeler Loan,6071,2617,1430,Low,Fixed Deposits,617,26.18232808785547,Low,False
548,40,Doctor,73288,32831,294454,Car Loan,1311,39144,19304,Moderate,Mutual Funds,739,1.7896695516718495,High,False
549,46,Banker,76762,58854,413162,Gold Loan,1746,16160,7371,Moderate,Mutual Funds,605,2.274999327321296,High,False
550,60,Engineer,81727,56249,626532,Business Loan,3497,21979,14586,Moderate,Mutual Funds,491,4.279764773890701,High,False
551,28,Agriculture,15000,8408,485117,Home Loan,2343,4248,1323,Low,Fixed Deposits,831,15.620720037503895,Low,True
552,35,Banker,71428,33103,796561,Car Loan,4086,34238,20804,Moderate,Mutual Funds,677,5.7213459291174225,High,True
553,29,Banker,94243,70945,370801,Business Loan,1994,21302,14076,Moderate,Mutual Funds,704,2.116289131275023,High,False
554,26,Banker,72239,52699,139707,Business Loan,1212,18327,8770,Moderate,Mutual Funds,799,1.678098718864851,High,False
555,27,Banker,15000,10330,65826,Home Loan,936,3732,1942,Low,Fixed Deposits,887,6.24450980727419,High,False
556,34,Agriculture,85365,43418,1624155,Gold Loan,13340,28606,19389,Moderate,Mutual Funds,772,15.627200092953528,Low,True
557,55,Self-employed,50833,28516,1650422,Business Loan,9166,13150,5061,Moderate,Mutual Funds,710,18.032668768947488,Medium,True
558,24,Banker,45352,20004,427130,Personal Loan,5444,19903,10111,Low,Fixed Deposits,746,12.0044423624649,High,False
559,30,Self-employed,59021,28071,647461,Gold Loan,10418,20531,10057,Moderate,Mutual Funds,670,17.652232493962043,Medium,True
560,57,Self-employed,29019,20696,1530387,Education Loan,17973,0,0,Low,Fixed Deposits,703,61.93865454225591,Medium,True
561,59,Sales,50055,34338,286322,Business Loan,1516,14200,8909,Moderate,Mutual Funds,714,3.029225976036116,Low,False
562,26,Engineer,82408,52526,301925,Business Loan,1284,28597,18869,Moderate,Mutual Funds,621,1.5583768337613166,High,False
563,44,Doctor,62447,47352,1283137,Business Loan,5415,9678,5930,Moderate,Mutual Funds,702,8.671650468480943,High,True
564,19,Teacher,51168,32405,279382,Two-wheeler Loan,1876,16886,6385,Moderate,Mutual Funds,736,3.666565175508972,Medium,False
565,22,Agriculture,51792,30390,185584,Education Loan,857,20543,6876,Moderate,Mutual Funds,751,1.6552172140195887,Low,False
566,46,Self-employed,26372,14139,1806496,Education Loan,9378,2854,1547,Low,Fixed Deposits,743,35.560909031712015,Medium,False
567,54,Teacher,47000,36480,534830,Two-wheeler Loan,3561,6958,2246,Low,Fixed Deposits,566,7.576791044746491,Medium,False
568,55,Self-employed,17314,7498,1624781,Car Loan,9962,0,0,Low,Fixed Deposits,822,57.53761327426453,Medium,True
569,36,Engineer,70448,54410,164811,Personal Loan,1945,14091,7217,Moderate,Mutual Funds,814,2.76205331877303,High,True
570,25,Sales,15000,10960,168740,Home Loan,737,3302,1866,Low,Fixed Deposits,690,4.917121368549434,Low,True
571,18,Self-employed,67098,30326,364731,Two-wheeler Loan,2956,33814,18126,Moderate,Mutual Funds,745,4.406911220506278,Medium,True
572,39,Sales,69588,43561,1091847,Two-wheeler Loan,7781,18244,8558,Moderate,Mutual Funds,678,11.182747846484538,Low,True
573,34,Government Employee,76375,57023,1852410,Education Loan,10240,9111,3465,Moderate,Mutual Funds,775,13.40757399424763,Medium,True
574,24,Teacher,51737,32528,494260,Education Loan,4115,15093,6373,Moderate,Mutual Funds,618,7.954320728672555,Medium,True
575,42,Self-employed,68332,52129,1570167,Business Loan,14845,1357,691,Moderate,Mutual Funds,834,21.72566384944147,Medium,True
576,21,Self-employed,46805,36376,126323,Two-wheeler Loan,727,9700,5439,Low,Fixed Deposits,770,1.5547777108873446,Medium,True
577,53,Government Employee,26266,14944,1823637,Gold Loan,28274,0,0,Low,Fixed Deposits,772,100.0,Medium,False
578,23,Sales,80614,44412,260976,Home Loan,1375,34826,21134,Moderate,Mutual Funds,689,1.7062935022158252,Low,True
579,48,Banker,48062,37225,1706658,Personal Loan,11189,0,0,Low,Fixed Deposits,558,23.281234080697168,High,True
580,36,Engineer,21809,14613,656320,Two-wheeler Loan,3882,3313,1372,Low,Fixed Deposits,788,17.80334544776537,High,True
581,56,Doctor,40663,18152,107544,Business Loan,619,21891,7190,Low,Fixed Deposits,562,1.5222759879653198,High,True
582,44,Doctor,41453,17282,1338713,Two-wheeler Loan,8644,15526,6804,Low,Fixed Deposits,789,20.85293816712584,High,False
583,27,Teacher,59233,37071,26757,Two-wheeler Loan,162,21999,13140,Moderate,Mutual Funds,622,0.2740138265848464,Medium,True
584,43,Engineer,96940,74844,487142,Car Loan,2660,19434,9236,Moderate,Mutual Funds,541,2.7447792986627624,High,True
585,36,Government Employee,60448,44592,612094,Two-wheeler Loan,3129,12725,7980,Moderate,Mutual Funds,700,5.1778957355664925,Medium,True
586,56,Agriculture,54136,36289,127369,Personal Loan,667,17179,8928,Moderate,Mutual Funds,818,1.23219439257592,Low,True
587,20,Banker,99115,45161,277168,Two-wheeler Loan,1280,52673,35392,Moderate,Mutual Funds,603,1.2914715742714002,High,True
588,30,Banker,69577,34906,10279,Personal Loan,109,34561,23472,Moderate,Mutual Funds,859,0.15700271576820504,High,True
589,45,Government Employee,55084,41324,890819,Two-wheeler Loan,6738,7021,2301,Moderate,Mutual Funds,765,12.23237460622969,Medium,True
590,37,Banker,40411,19119,168510,Car Loan,730,20560,9921,Low,Fixed Deposits,715,1.808266863376211,High,False
591,45,Government Employee,56324,28802,1365305,Car Loan,10391,17129,9316,Moderate,Mutual Funds,656,18.449566404056498,Medium,False
592,25,Agriculture,48672,21991,472332,Home Loan,5726,20953,8430,Low,Fixed Deposits,663,11.766252155976414,Low,True
593,58,Teacher,51828,34747,1887148,Gold Loan,12208,4872,2254,Moderate,Mutual Funds,743,23.555261477239455,Medium,True
594,56,Government Employee,76288,59321,1742503,Home Loan,21860,0,0,Moderate,Mutual Funds,784,28.65585776938197,Medium,True
595,18,Self-employed,39193,19893,392906,Car Loan,4070,15228,5949,Low,Fixed Deposits,640,10.3870463948457,Medium,True
596,20,Agriculture,60270,35569,294973,Personal Loan,1230,23470,12692,Moderate,Mutual Funds,619,2.041828115408847,Low,True
597,30,Banker,68978,45093,1606489,Personal Loan,10203,13681,7921,Moderate,Mutual Funds,678,14.792369462275099,High,False
598,45,Self-employed,36757,29397,1973126,Education Loan,17755,0,0,Low,Fixed Deposits,839,48.30382293965998,Medium,True
599,42,Agriculture,33547,14825,1195679,Business Loan,5001,13720,6846,Low,Fixed Deposits,578,14.909232065761135,Low,False
600,50,Engineer,46993,28168,163931,Gold Loan,700,18123,7344,Low,Fixed Deposits,814,1.4909026964754954,High,True
601,55,Banker,40767,22586,1293674,Business Loan,9284,8895,5246,Low,Fixed Deposits,704,22.775198811887826,High,False
602,23,Banker,73046,54516,256461,Gold Loan,2399,16130,6062,Moderate,Mutual Funds,534,3.2851773593417475,High,False
603,49,Agriculture,29964,17690,1276701,Home Loan,6053,6220,4086,Low,Fixed Deposits,653,20.20171812079196,Low,False
604,38,Banker,51369,22827,614291,Home Loan,3253,25287,11945,Moderate,Mutual Funds,760,6.33350738356205,High,True
605,33,Banker,100920,65978,1719359,Home Loan,9362,25579,9699,High,Stocks,880,9.27683251277097,High,False
606,38,Sales,58261,41266,1918944,Two-wheeler Loan,8692,8301,3944,Moderate,Mutual Funds,567,14.919804499170638,Low,False
607,28,Sales,61585,24704,237843,Gold Loan,1291,35588,16494,Moderate,Mutual Funds,418,2.0978522432468196,Low,False
608,54,Teacher,73213,54439,176304,Gold Loan,1587,17185,8104,Moderate,Mutual Funds,569,2.167827291976359,Medium,True
609,53,Self-employed,40741,19327,389070,Personal Loan,2104,19308,10315,Low,Fixed Deposits,813,5.164997317725041,Medium,False
610,52,Teacher,28371,17613,1641104,Education Loan,14264,0,0,Low,Fixed Deposits,520,50.27920239856076,Medium,True
611,36,Banker,53530,30315,1353289,Two-wheeler Loan,6881,16333,5878,Moderate,Mutual Funds,849,12.854959093083574,High,True
612,37,Government Employee,55308,38044,1272094,Personal Loan,7415,9848,3212,Moderate,Mutual Funds,821,13.406921955895509,Medium,False
613,35,Engineer,17635,9672,803586,Two-wheeler Loan,10868,0,0,Low,Fixed Deposits,719,61.63286759266483,High,True
614,58,Doctor,57501,43005,1155655,Gold Loan,7587,6908,3619,Moderate,Mutual Funds,637,13.1954346405422,High,True
615,31,Sales,71397,49420,615748,Business Loan,5055,16920,7505,Moderate,Mutual Funds,705,7.081034442991291,Low,True
616,32,Banker,31741,20920,954400,Home Loan,8010,2810,1751,Low,Fixed Deposits,761,25.237272056277966,High,False
617,48,Self-employed,58711,42183,1586126,Car Loan,9418,7108,3236,Moderate,Mutual Funds,745,16.04206659581738,Medium,True
618,18,Government Employee,67845,47600,139235,Education Loan,1179,19064,11789,Moderate,Mutual Funds,873,1.7389285382827917,Medium,True
619,20,Government Employee,61733,25580,426490,Car Loan,2134,34018,14365,Moderate,Mutual Funds,673,3.4570699257074198,Medium,True
620,33,Government Employee,63620,35493,1867731,Home Loan,25675,2450,806,Moderate,Mutual Funds,569,40.358302709013536,Medium,False
621,40,Sales,45103,34834,804447,Gold Loan,4497,5771,3884,Low,Fixed Deposits,552,9.971374589719751,Low,True
622,28,Teacher,27449,12360,398003,Car Loan,1935,13153,6022,Low,Fixed Deposits,532,7.050520412008493,Medium,False
623,29,Self-employed,41057,28527,376867,Education Loan,2080,10448,6447,Low,Fixed Deposits,719,5.068263866105361,Medium,True
624,27,Engineer,38278,30233,107750,Home Loan,720,7323,3014,Low,Fixed Deposits,676,1.8828890568419516,High,False
625,49,Government Employee,48394,20368,283988,Business Loan,1229,26796,14967,Low,Fixed Deposits,703,2.5397642042403556,Medium,False
626,33,Sales,71865,48356,608483,Two-wheeler Loan,5338,18170,11798,Moderate,Mutual Funds,646,7.427948238335047,Low,True
627,25,Sales,23763,13955,386690,Business Loan,6094,3713,1175,Low,Fixed Deposits,588,25.646560588347374,Low,True
628,55,Government Employee,52885,33405,1224017,Personal Loan,8885,10593,6698,Moderate,Mutual Funds,761,16.80110551827042,Medium,False
629,29,Doctor,28731,12473,94569,Car Loan,1434,14823,7834,Low,Fixed Deposits,453,4.991573697822511,High,True
630,41,Engineer,35199,14685,652215,Education Loan,2814,17699,9610,Low,Fixed Deposits,619,7.996846221241418,High,True
631,45,Engineer,61174,40787,141831,Business Loan,1450,18935,9643,Moderate,Mutual Funds,778,2.3710120304071176,High,False
632,25,Sales,26201,19109,305385,Education Loan,1511,5580,3625,Low,Fixed Deposits,609,5.7698460638094335,Low,False
633,45,Agriculture,64684,46107,1724993,Two-wheeler Loan,8649,9926,3150,Moderate,Mutual Funds,739,13.372582368275381,Low,True
634,53,Teacher,22956,14175,466145,Gold Loan,4699,4080,1650,Low,Fixed Deposits,619,20.471621462142682,Medium,True
635,43,Engineer,63339,27865,1390374,Home Loan,8092,27381,17806,Moderate,Mutual Funds,654,12.775710200717395,High,True
636,25,Doctor,19009,12835,325757,Education Loan,4744,1428,858,Low,Fixed Deposits,757,24.96136936042973,High,True
637,45,Teacher,37643,18699,1726969,Gold Loan,11744,7199,2210,Low,Fixed Deposits,572,31.200011739092588,Medium,False
638,45,Agriculture,87929,67215,264575,Education Loan,4223,16489,8357,Moderate,Mutual Funds,774,4.803864805835146,Low,False
639,54,Agriculture,84170,61890,1955179,Car Loan,8658,13620,6971,Moderate,Mutual Funds,704,10.287127416532957,Low,False
640,58,Self-employed,41749,28546,1165257,Personal Loan,4943,8259,3802,Low,Fixed Deposits,825,11.84198454420936,Medium,True
641,53,Self-employed,57799,45056,1990948,Personal Loan,19907,0,0,Moderate,Mutual Funds,720,34.44231483055412,Medium,True
642,44,Banker,74081,30563,1823029,Gold Loan,18705,24811,14209,Moderate,Mutual Funds,593,25.25018204786106,High,True
643,34,Engineer,63625,44186,443034,Home Loan,2264,17174,6579,Moderate,Mutual Funds,872,3.558658938080639,High,True
644,26,Doctor,44530,23694,374713,Business Loan,3548,17287,10711,Low,Fixed Deposits,601,7.967976614363245,High,False
645,50,Sales,35027,26705,511278,Gold Loan,2312,6009,3733,Low,Fixed Deposits,677,6.601437446331962,Low,True
646,37,Teacher,67362,34130,1055127,Gold Loan,6460,26770,12477,Moderate,Mutual Funds,795,9.591453709515903,Medium,False
647,30,Government Employee,72614,50099,343192,Home Loan,2787,19727,8155,Moderate,Mutual Funds,512,3.838121094212238,Medium,False
648,45,Engineer,84314,63324,334919,Car Loan,1595,19393,8020,Moderate,Mutual Funds,843,1.8926032644700819,High,False
649,46,Agriculture,16255,6772,925187,Gold Loan,6217,3265,1609,Low,Fixed Deposits,584,38.24732963388278,Low,False
650,30,Agriculture,24937,13941,66535,Two-wheeler Loan,296,10698,6289,Low,Fixed Deposits,654,1.1906442652422777,Low,False
651,52,Agriculture,73238,51627,243776,Personal Loan,1073,20537,9109,Moderate,Mutual Funds,728,1.4660456199152536,Low,True
652,23,Banker,18969,11039,20749,Education Loan,231,7698,4188,Low,Fixed Deposits,695,1.2184465995253781,High,True
653,35,Self-employed,74770,37900,126259,Personal Loan,2089,34779,15754,Moderate,Mutual Funds,778,2.794923357099919,Medium,True
654,22,Doctor,45701,22298,298646,Home Loan,1259,22142,9340,Low,Fixed Deposits,539,2.7560423485653645,High,True
655,42,Banker,39581,17914,948012,Car Loan,4249,17417,5398,Low,Fixed Deposits,772,10.735406324481813,High,False
656,19,Banker,54108,40194,96154,Home Loan,1374,12539,3781,Moderate,Mutual Funds,780,2.5394246680180323,High,False
657,27,Teacher,23092,14551,147827,Car Loan,704,7836,3063,Low,Fixed Deposits,802,3.049194017577844,Medium,True
658,47,Engineer,66480,28623,1060124,Personal Loan,7444,30412,14067,Moderate,Mutual Funds,541,11.198017257755557,High,True
659,22,Doctor,83792,46339,299813,Education Loan,2812,34640,22187,Moderate,Mutual Funds,553,3.356127977218081,High,True
660,50,Engineer,67411,36880,821418,Personal Loan,3764,26765,16578,Moderate,Mutual Funds,665,5.585087303722154,High,False
661,18,Sales,45069,21303,175206,Gold Loan,1836,21928,8921,Low,Fixed Deposits,563,4.074963881126611,Low,False
662,35,Engineer,19239,11047,1790113,Gold Loan,7765,426,169,Low,Fixed Deposits,519,40.364603947313924,High,False
663,49,Sales,20008,10661,1706484,Personal Loan,17590,0,0,Low,Fixed Deposits,661,87.91721344404164,Low,True
664,28,Banker,23407,12563,227809,Business Loan,1336,9507,4142,Low,Fixed Deposits,723,5.709474849813215,High,True
665,38,Government Employee,49754,34609,274723,Gold Loan,2742,12401,6191,Low,Fixed Deposits,900,5.513061261938497,Medium,False
666,43,Teacher,52268,25575,553739,Education Loan,3499,23193,11027,Moderate,Mutual Funds,754,6.695879024587749,Medium,False
667,42,Banker,67368,44243,92126,Business Loan,503,22621,8761,Moderate,Mutual Funds,875,0.7467994655464109,High,True
668,39,Doctor,15000,9423,1861648,Personal Loan,19754,0,0,Low,Fixed Deposits,695,100.0,High,False
669,44,Banker,76224,47810,1321597,Business Loan,8595,19818,6045,Moderate,Mutual Funds,755,11.276271842657653,High,True
670,30,Teacher,63888,42498,1492725,Home Loan,10335,11054,3997,Moderate,Mutual Funds,685,16.17711447458574,Medium,False
671,50,Agriculture,43463,26918,623143,Gold Loan,8561,7982,4647,Low,Fixed Deposits,900,19.69772686811741,Low,False
672,51,Doctor,26204,19697,1691307,Personal Loan,8158,0,0,Low,Fixed Deposits,631,31.13616980004379,High,False
